,Uid,rainfall_in
6762,-159.36820_22.07258,64.2397232056
6763,-159.36576_22.07118,62.9990234375
6764,-159.37224_22.09732,76.69649505619999
6765,-159.36429_22.06849,62.6096420288
6766,-159.31899_22.06789,42.492767334
6767,-159.31216_22.08306,40.9266052246
6768,-159.31355_22.08325,40.9266052246
6769,-159.34674_22.09588,56.8805046082
6770,-159.34336_22.09817,54.7854118347
6771,-159.32728_22.08512,44.9706611633
6772,-159.31518_22.08647,41.3887710571
6773,-159.32083_22.08826,42.7781600952
6774,-159.32019_22.08934,43.0220184326
6775,-159.30400_22.10163,40.9693984985
6776,-159.30838_22.14384,45.10632705689999
6777,-159.30995_22.15214,45.3247299194
6778,-159.41377_22.20364,70.8048324585
6779,-159.40788_22.21319,61.9933166504
6780,-159.46146_22.22273,68.6491928101
6781,-159.64896_22.12742,65.236869812
6782,-159.49589_22.20541,80.8119659424
6783,-159.34758_22.06148,52.6125488281
6784,-159.34807_22.06062,53.816349029499996
6785,-159.34280_22.05942,50.1145591736
6786,-159.34251_22.06054,50.2659988403
6787,-159.39059_22.05982,74.51384735109998
6788,-159.35752_22.07147,59.3671913147
6789,-159.35851_22.06925,59.2599411011
6790,-159.49901_22.20508,81.4998092651
6791,-159.37588_22.06510,68.1195602417
6792,-159.50479_22.20191,84.76676177979999
6793,-159.32801_22.09675,47.350463867200006
6794,-159.36552_21.99113,48.6110801697
6795,-159.33524_22.05428,46.8750953674
6796,-159.33985_22.05608,48.8851966858
6797,-159.34805_22.05707,53.386310577399996
6798,-159.34402_22.05912,51.258251190200006
6799,-159.34599_22.05840,52.426357269300006
6800,-159.36708_22.05819,62.6003417969
6801,-159.36491_22.05846,61.537887573199995
6802,-159.36840_22.05231,62.6071128845
6803,-159.38746_22.06401,73.7661361694
6804,-159.36187_22.06844,61.4578018188
6805,-159.37739_22.07297,70.78368377690002
6806,-159.36961_22.07196,65.5139923096
6807,-159.37056_22.09458,75.202583313
6808,-159.31782_22.07468,41.872379303
6809,-159.31912_22.09302,43.2931861877
6810,-159.36218_22.10446,71.9053573608
6811,-159.34940_22.09720,58.2807388306
6812,-159.32483_22.08591,44.1139335632
6813,-159.32272_22.10127,45.4389419556
6814,-159.31663_22.08939,42.3316192627
6815,-159.32361_22.09494,45.2046546936
6816,-159.32386_22.08677,44.318767547600004
6817,-159.34114_22.10040,54.105136871300004
6818,-159.32661_22.08163,44.643753051800005
6819,-159.32156_22.09425,44.3833732605
6820,-159.32844_22.09436,46.9914627075
6821,-159.30647_22.10253,41.455619811999995
6822,-159.30364_22.14581,43.2965583801
6823,-159.30928_22.13676,45.3377151489
6824,-159.33352_22.18986,45.595867157
6825,-159.40333_22.22526,54.361114502
6826,-159.42234_22.21630,61.2575302124
6827,-159.40186_22.20391,67.4393844604
6828,-159.57602_22.22231,96.79984283450001
6829,-159.40803_22.21301,61.9933166504
6830,-159.45954_22.22378,67.8260345459
6831,-159.49611_22.20463,80.8119659424
6832,-159.49589_22.20769,79.3613739014
6833,-159.56333_22.18804,120.203460693
6834,-159.55065_22.22206,86.17420959469999
6835,-159.37388_22.05319,64.9414138794
6836,-159.50440_22.20020,86.95400238040001
6837,-159.35569_22.09720,62.8520545959
6838,-159.40708_22.21103,63.643775939899996
6839,-159.37287_22.10207,82.68264770509998
6840,-159.33428_22.05262,45.9943199158
6841,-159.33704_22.04676,47.341438293500005
6842,-159.34005_22.05571,48.8851966858
6843,-159.33919_22.05825,49.0346603394
6844,-159.33815_22.05554,47.8625450134
6845,-159.37690_22.05855,66.8338012695
6846,-159.38014_22.05647,68.5948867798
6847,-159.36672_22.04862,61.295291900600006
6848,-159.36839_22.05033,62.316425323500006
6849,-159.38066_22.06070,69.5147399902
6850,-159.36370_22.06661,61.4578018188
6851,-159.35835_22.07184,59.3671913147
6852,-159.36060_22.07055,60.4349212646
6853,-159.37244_22.07536,67.1516342163
6854,-159.36715_22.07359,64.4825820923
6855,-159.32194_22.08677,43.5279426575
6856,-159.35490_22.08711,59.9041252136
6857,-159.35428_22.09555,60.432079315200006
6858,-159.34055_22.09062,51.7210960388
6859,-159.34689_22.09818,57.5540847778
6860,-159.34430_22.09661,55.529209136999995
6861,-159.34207_22.09416,53.7200012207
6862,-159.32680_22.08592,44.9706611633
6863,-159.33905_22.09845,53.496799468999995
6864,-159.32541_22.09149,44.8813552856
6865,-159.31651_22.08904,42.3316192627
6866,-159.31819_22.09162,42.594272613499996
6867,-159.31740_22.09287,42.594272613499996
6868,-159.31792_22.09315,42.594272613499996
6869,-159.31760_22.09310,42.594272613499996
6870,-159.34118_22.10120,54.105136871300004
6871,-159.34077_22.10101,54.105136871300004
6872,-159.32916_22.08233,45.64686203
6873,-159.32858_22.09250,46.6607284546
6874,-159.30614_22.10225,41.2506065369
6875,-159.38400_22.19015,77.9489898682
6876,-159.36707_22.18620,73.22064971919998
6877,-159.41368_22.20638,67.41841888430001
6878,-159.40634_22.20859,64.9725646973
6879,-159.40539_22.20619,66.55127716060001
6880,-159.40424_22.20563,67.8036880493
6881,-159.45053_22.19705,81.3246841431
6882,-159.54297_22.21133,93.1732406616
6883,-159.37087_22.05822,64.69921875
6884,-159.50308_22.19848,88.59886932370001
6885,-159.35749_22.07487,59.461578369099996
6886,-159.50158_22.20074,86.13777923579998
6887,-159.35834_22.10316,67.8050765991
6888,-159.37466_22.06340,66.5675048828
6889,-159.35420_22.10256,64.1229934692
6890,-159.49816_22.20634,79.60061645509998
6891,-159.56046_22.22202,90.4915771484
6892,-159.40769_22.21429,61.9933166504
6893,-159.40710_22.21334,61.9933166504
6894,-159.43323_22.21491,64.1568908691
6895,-159.49910_22.20323,83.3514938354
6896,-159.34346_22.05734,49.9408340454
6897,-159.34373_22.05406,50.8630485535
6898,-159.37608_22.05602,66.412651062
6899,-159.37562_22.05708,66.412651062
6900,-159.37829_22.05610,67.4851913452
6901,-159.39235_22.06353,76.5364074707
6902,-159.37622_22.06429,68.1195602417
6903,-159.37763_22.06470,69.2866897583
6904,-159.31817_22.06465,42.1440658569
6905,-159.35940_22.07086,60.4349212646
6906,-159.36194_22.07071,61.6180648804
6907,-159.36288_22.07313,61.772724151599995
6908,-159.37657_22.08159,72.0316925049
6909,-159.31727_22.06859,42.0830383301
6910,-159.31794_22.07433,41.872379303
6911,-159.31997_22.07330,42.3494949341
6912,-159.34302_22.09394,53.7200012207
6913,-159.34227_22.09867,54.7854118347
6914,-159.34501_22.09640,55.529209136999995
6915,-159.34281_22.09358,53.7200012207
6916,-159.33629_22.09473,50.1754264832
6917,-159.32646_22.08502,44.9706611633
6918,-159.31775_22.08902,42.3316192627
6919,-159.31655_22.08824,42.0893058777
6920,-159.32089_22.09453,43.5999336243
6921,-159.34675_22.10035,58.3295440674
6922,-159.35639_22.10049,64.872833252
6923,-159.32755_22.08170,44.643753051800005
6924,-159.32885_22.08300,45.64686203
6925,-159.33407_22.09527,49.0477561951
6926,-159.33299_22.10860,52.059421539300004
6927,-159.31986_22.13460,51.6079788208
6928,-159.30915_22.16043,43.417804718
6929,-159.40972_22.20487,68.6892471313
6930,-159.42158_22.22033,58.397480011000006
6931,-159.54718_22.22081,86.54349517819999
6932,-159.38128_22.05646,68.5948867798
6933,-159.34318_22.06013,50.2659988403
6934,-159.38974_22.06089,74.51384735109998
6935,-159.35774_22.10284,67.8050765991
6936,-159.32582_22.10299,47.684936523400005
6937,-159.34382_22.05750,51.258251190200006
6938,-159.37423_22.05525,65.3489227295
6939,-159.37211_22.05444,63.913166046099995
6940,-159.36941_22.05098,62.6071128845
6941,-159.38346_22.05768,70.1703109741
6942,-159.36859_22.09535,73.0702209473
6943,-159.31755_22.06754,42.0830383301
6944,-159.32116_22.07425,42.9383125305
6945,-159.31338_22.08321,40.9266052246
6946,-159.35574_22.08854,59.9041252136
6947,-159.33965_22.08830,51.3757667542
6948,-159.34756_22.09659,56.8805046082
6949,-159.32003_22.09088,43.0220184326
6950,-159.32335_22.09402,45.2046546936
6951,-159.34088_22.10051,54.105136871300004
6952,-159.32845_22.08256,45.64686203
6953,-159.32703_22.09292,45.7554092407
6954,-159.30905_22.16177,43.0923614502
6955,-159.37752_22.19651,70.181137085
6956,-159.41307_22.22182,56.414188385
6957,-159.40465_22.20622,66.55127716060001
6958,-159.43736_22.21660,63.6440048218
6959,-159.55274_22.22330,86.17420959469999
6960,-159.36798_22.08363,66.1901779175
6961,-159.36818_22.08363,66.1901779175
6962,-159.37847_22.10330,90.4304962158
6963,-159.37867_22.10330,90.4304962158
6964,-159.32990_22.09719,47.350463867200006
6965,-159.33010_22.09719,48.3842468262
6966,-159.36383_22.08856,66.08015441890001
6967,-159.36403_22.08856,66.08015441890001
6968,-159.34725_22.05667,52.209602356000005
6969,-159.34745_22.05667,52.209602356000005
6970,-159.38703_22.05770,72.6228561401
6971,-159.38723_22.05770,72.6228561401
6972,-159.36157_22.06975,61.6180648804
6973,-159.36177_22.06975,61.6180648804
6974,-159.32254_22.08691,43.5279426575
6975,-159.32274_22.08691,43.5279426575
6976,-159.31661_22.09296,42.594272613499996
6977,-159.31681_22.09296,42.594272613499996
6978,-159.37526_22.10255,87.45217132569998
6979,-159.37546_22.10255,87.45217132569998
6980,-159.36911_22.07276,65.5139923096
6981,-159.36931_22.07276,65.5139923096
6982,-159.36318_22.06538,61.259078979499996
6983,-159.36338_22.06538,61.259078979499996
6984,-159.32543_22.08172,43.8191604614
6985,-159.32563_22.08172,44.643753051800005
6986,-159.38762_22.19579,72.06800842289998
6987,-159.38782_22.19579,72.06800842289998
6988,-159.55489_22.20420,105.732795715
6989,-159.55509_22.20420,107.27129364
6990,-159.42936_22.18398,90.1673583984
6991,-159.42956_22.18398,90.1673583984
6992,-159.40453_22.21344,61.7755012512
6993,-159.40473_22.21344,61.7755012512
6994,-159.45665_22.19274,86.59357452389999
6995,-159.45685_22.19274,86.59357452389999
6996,-159.37256_22.10460,81.72858428959998
6997,-159.37276_22.10460,84.5498962402
6998,-159.37859_22.10502,92.4670181274
6999,-159.37879_22.10502,92.4670181274
7000,-159.49960_22.20293,83.3514938354
7001,-159.49980_22.20293,83.3514938354
7002,-159.34203_22.05387,49.7642364502
7003,-159.34223_22.05387,49.7642364502
7004,-159.39397_22.05703,75.96682739259998
7005,-159.39417_22.05703,75.96682739259998
7006,-159.32057_22.06968,42.436279296900004
7007,-159.32077_22.06968,42.436279296900004
7008,-159.30438_22.14485,43.385307311999995
7009,-159.30458_22.14485,43.385307311999995
7010,-159.31003_22.16136,43.8339500427
7011,-159.31023_22.16136,43.8339500427
7012,-159.41468_22.20694,67.41841888430001
7013,-159.41488_22.20694,67.41841888430001
7014,-159.34624_22.05685,52.209602356000005
7015,-159.34644_22.05685,52.209602356000005
7016,-159.32014_22.06447,42.536323547399995
7017,-159.32034_22.06447,42.536323547399995
7018,-159.32362_22.08783,44.318767547600004
7019,-159.32382_22.08783,44.318767547600004
7020,-159.35943_22.10509,71.1271362305
7021,-159.35963_22.10509,71.1271362305
7022,-159.34350_22.10188,56.8510284424
7023,-159.34370_22.10188,56.8510284424
7024,-159.55243_22.22334,86.17420959469999
7025,-159.55263_22.22334,86.17420959469999
7026,-159.37369_22.05262,64.6197128296
7027,-159.37389_22.05262,64.6197128296
7028,-159.31651_22.08280,41.8513679504
7029,-159.31671_22.08280,41.8513679504
7030,-159.32681_22.08363,44.7767181396
7031,-159.32701_22.08363,44.7767181396
7032,-159.33799_22.08960,50.5765647888
7033,-159.33819_22.08960,50.5765647888
7034,-159.54832_22.22101,87.40419769290001
7035,-159.54852_22.22101,87.40419769290001
7036,-159.36657_22.08066,65.6310806274
7037,-159.36677_22.08066,65.6310806274
7038,-159.32941_22.09472,46.9914627075
7039,-159.32961_22.09472,46.9914627075
7040,-159.33939_22.05915,49.0346603394
7041,-159.33959_22.05915,49.0346603394
7042,-159.37131_22.05271,63.608726501499994
7043,-159.37151_22.05271,63.608726501499994
7044,-159.31180_22.15088,45.6371841431
7045,-159.31200_22.15088,46.8399200439
7046,-159.37755_22.19942,66.2228622437
7047,-159.37775_22.19942,66.2228622437
7048,-159.37567_22.20904,58.324905395500004
7049,-159.37587_22.20904,58.324905395500004
7050,-159.42309_22.22241,57.505065918
7051,-159.42329_22.22241,57.505065918
7052,-159.55312_22.20545,105.732795715
7053,-159.55332_22.20545,105.732795715
7054,-159.37999_22.06175,69.5147399902
7055,-159.38019_22.06175,69.5147399902
7056,-159.36297_22.06277,61.0309715271
7057,-159.36317_22.06277,61.0309715271
7058,-159.38272_22.06385,71.17891693120002
7059,-159.38292_22.06385,71.17891693120002
7060,-159.36039_22.07005,60.4349212646
7061,-159.36059_22.07005,60.4349212646
7062,-159.31756_22.06977,41.9953842163
7063,-159.31776_22.06977,41.9953842163
7064,-159.34833_22.09754,58.2807388306
7065,-159.34853_22.09754,58.2807388306
7066,-159.35301_22.09901,62.16954422
7067,-159.35321_22.09901,62.16954422
7068,-159.50034_22.20222,83.3514938354
7069,-159.50054_22.20222,83.3514938354
7070,-159.33837_22.05428,47.74139785770001
7071,-159.33857_22.05428,47.74139785770001
7072,-159.34736_22.05786,52.426357269300006
7073,-159.34756_22.05786,52.426357269300006
7074,-159.39376_22.21663,58.483745575
7075,-159.39396_22.21663,58.483745575
7076,-159.32460_22.10233,46.2850914001
7077,-159.32480_22.10233,46.2850914001
7078,-159.35790_21.98722,45.077438354499996
7079,-159.35810_21.98722,45.077438354499996
7080,-159.36702_22.05529,62.254062652600005
7081,-159.36722_22.05529,62.254062652600005
7082,-159.37070_22.07538,67.1516342163
7083,-159.37090_22.07538,67.1516342163
7084,-159.37723_22.09135,78.15635681149999
7085,-159.37743_22.09135,80.44789123539998
7086,-159.34244_22.09065,52.878528595
7087,-159.34264_22.09065,52.878528595
7088,-159.33577_22.09903,51.0463943481
7089,-159.33597_22.09903,51.0463943481
7090,-159.31699_22.09332,42.594272613499996
7091,-159.31719_22.09332,42.594272613499996
7092,-159.31820_22.16270,47.086296081499995
7093,-159.31840_22.16270,47.086296081499995
7094,-159.42954_22.19109,83.32962799069999
7095,-159.42974_22.19109,83.32962799069999
7096,-159.32138_22.06573,43.014976501499994
7097,-159.32158_22.06573,43.014976501499994
7098,-159.36396_22.07927,63.7223510742
7099,-159.36416_22.07927,63.7223510742
7100,-159.34429_22.05575,51.062442779499996
7101,-159.34449_22.05575,51.062442779499996
7102,-159.37638_22.06691,68.5431365967
7103,-159.37658_22.06691,68.5431365967
7104,-159.36043_22.08910,63.5531387329
7105,-159.36063_22.08910,63.5531387329
7106,-159.33846_22.09039,50.5765647888
7107,-159.33866_22.09039,50.5765647888
7108,-159.34273_22.10125,55.4417495728
7109,-159.34293_22.10125,55.4417495728
7110,-159.37760_22.20536,62.451538085900005
7111,-159.37780_22.20536,62.451538085900005
7112,-159.56889_22.22090,97.5785369873
7113,-159.56909_22.22090,97.5785369873
7114,-159.45897_22.20470,78.6888122559
7115,-159.45917_22.20470,78.6888122559
7116,-159.39039_22.20484,65.238571167
7117,-159.39059_22.20484,65.238571167
7118,-159.39219_22.06118,75.8489151001
7119,-159.39239_22.06118,75.8489151001
7120,-159.49515_22.21238,76.83080291749998
7121,-159.49535_22.21238,76.83080291749998
7122,-159.32996_22.09260,46.6607284546
7123,-159.33016_22.09260,47.6694602966
7124,-159.35989_22.08305,61.610496521
7125,-159.36009_22.08305,61.610496521
7126,-159.31843_22.07466,41.872379303
7127,-159.31863_22.07466,41.872379303
7128,-159.34217_22.10059,55.4417495728
7129,-159.34237_22.10059,55.4417495728
7130,-159.65914_22.13149,60.1662521362
7131,-159.65934_22.13149,60.1662521362
7132,-159.32478_22.10287,46.7260780334
7133,-159.32498_22.10287,46.7260780334
7134,-159.35835_22.08110,59.8871421814
7135,-159.35855_22.08110,59.8871421814
7136,-159.37676_22.06045,67.2663650513
7137,-159.37696_22.06045,67.2663650513
7138,-159.37976_22.08208,75.58853149409998
7139,-159.37996_22.08208,75.58853149409998
7140,-159.31777_22.06970,41.9953842163
7141,-159.31797_22.06970,41.9953842163
7142,-159.37232_22.20255,61.456146240200006
7143,-159.37252_22.20255,61.456146240200006
7144,-159.45650_22.18905,90.6738586426
7145,-159.45670_22.18905,90.6738586426
7146,-159.49533_22.21104,76.83080291749998
7147,-159.49553_22.21104,76.83080291749998
7148,-159.32788_22.09789,47.350463867200006
7149,-159.32808_22.09789,47.350463867200006
7150,-159.36648_22.06683,63.77069473270001
7151,-159.36668_22.06683,63.77069473270001
7152,-159.35106_22.09529,59.000259399399994
7153,-159.35126_22.09529,59.000259399399994
7154,-159.36362_22.09476,67.0854721069
7155,-159.36382_22.09476,69.0315551758
7156,-159.34548_22.09575,55.529209136999995
7157,-159.34568_22.09575,55.529209136999995
7158,-159.30966_22.16248,43.0923614502
7159,-159.30986_22.16248,43.8339500427
7160,-159.40304_22.22635,53.465766906700004
7161,-159.40324_22.22635,53.465766906700004
7162,-159.34215_22.10345,56.1521606445
7163,-159.34235_22.10345,56.1521606445
7164,-159.36040_22.09729,66.31978607180001
7165,-159.36060_22.09729,66.31978607180001
7166,-159.35419_22.09752,61.2451171875
7167,-159.35439_22.09752,61.2451171875
7168,-159.31721_22.15815,48.437812805200004
7169,-159.31741_22.15815,48.437812805200004
7170,-159.31051_22.16172,43.8339500427
7171,-159.31071_22.16172,43.8339500427
7172,-159.42081_22.21515,61.0769233704
7173,-159.42101_22.21515,61.0769233704
7174,-159.39815_22.20343,68.6257171631
7175,-159.39835_22.20343,68.6257171631
7176,-159.36648_22.08287,66.1901779175
7177,-159.36668_22.08287,66.1901779175
7178,-159.35921_22.09503,63.561862945600005
7179,-159.35941_22.09503,65.3095092773
7180,-159.33869_22.10073,52.802406311000006
7181,-159.33889_22.10073,52.802406311000006
7182,-159.31830_22.08698,42.0893058777
7183,-159.31850_22.08698,42.0893058777
7184,-159.31710_22.08645,41.9441757202
7185,-159.31730_22.08645,41.9441757202
7186,-159.35846_22.07220,59.3671913147
7187,-159.35866_22.07220,59.3671913147
7188,-159.34849_22.09254,57.0122528076
7189,-159.34869_22.09254,57.0122528076
7190,-159.36108_22.08921,63.5531387329
7191,-159.36128_22.08921,63.5531387329
7192,-159.31693_22.15865,48.437812805200004
7193,-159.31713_22.15865,48.437812805200004
7194,-159.33846_22.19811,45.9746246338
7195,-159.33866_22.19811,45.9746246338
7196,-159.33229_22.19247,45.172565460200005
7197,-159.33249_22.19247,45.172565460200005
7198,-159.45845_22.20065,81.6407241821
7199,-159.45865_22.20065,81.6407241821
7200,-159.36131_22.07666,60.824161529499996
7201,-159.36151_22.07666,62.1110191345
7202,-159.36663_22.19984,60.6731033325
7203,-159.36683_22.19984,60.6731033325
7204,-159.34212_22.05409,49.7642364502
7205,-159.34232_22.05409,49.7642364502
7206,-159.37269_22.05474,63.913166046099995
7207,-159.37289_22.05474,64.9414138794
7208,-159.37846_22.07818,72.8177947998
7209,-159.37866_22.07818,72.8177947998
7210,-159.31144_22.09262,41.056022644
7211,-159.31164_22.09262,41.056022644
7212,-159.42278_22.21268,64.5477523804
7213,-159.42298_22.21268,64.5477523804
7214,-159.42941_22.21400,63.7307128906
7215,-159.42961_22.21400,63.7307128906
7216,-159.31700_22.08669,41.9441757202
7217,-159.31720_22.08669,41.9441757202
7218,-159.32632_22.08183,44.643753051800005
7219,-159.32652_22.08183,44.643753051800005
7220,-159.34649_22.10081,58.3295440674
7221,-159.34669_22.10081,58.3295440674
7222,-159.34665_22.10058,58.3295440674
7223,-159.34685_22.10058,58.3295440674
7224,-159.41049_22.20685,67.0703735352
7225,-159.41069_22.20685,67.0703735352
7226,-159.65042_22.12384,63.6185951233
7227,-159.65062_22.12384,63.6185951233
7228,-159.35984_22.07099,60.4349212646
7229,-159.36004_22.07099,60.4349212646
7230,-159.36201_22.09407,67.0854721069
7231,-159.36221_22.09407,67.0854721069
7232,-159.45960_22.20169,80.14558410639998
7233,-159.45980_22.20169,80.14558410639998
7234,-159.45679_22.19041,88.55861663819998
7235,-159.45699_22.19041,88.55861663819998
7236,-159.52324_22.20465,90.1584091187
7237,-159.52344_22.20465,90.1584091187
7238,-159.36712_22.07573,64.7869949341
7239,-159.36732_22.07573,64.7869949341
7240,-159.37360_22.10282,84.5498962402
7241,-159.37380_22.10282,84.5498962402
7242,-159.31961_22.07650,42.341899871799995
7243,-159.31981_22.07650,42.341899871799995
7244,-159.35218_22.09589,59.744018554700006
7245,-159.35238_22.09589,59.744018554700006
7246,-159.35874_22.10616,69.00063323970001
7247,-159.35894_22.10616,69.00063323970001
7248,-159.33703_22.18798,48.659130096400006
7249,-159.33723_22.18798,48.659130096400006
7250,-159.40633_22.20480,68.13623046880001
7251,-159.40653_22.20480,68.437286377
7252,-159.42017_22.19559,77.1901702881
7253,-159.42037_22.19559,77.1901702881
7254,-159.34698_22.05729,52.209602356000005
7255,-159.34718_22.05729,52.209602356000005
7256,-159.50001_22.19975,85.3358688354
7257,-159.50021_22.19975,85.3358688354
7258,-159.36568_21.99076,48.6110801697
7259,-159.36588_21.99076,48.6110801697
7260,-159.35966_22.06485,60.1198120117
7261,-159.35986_22.06485,60.1198120117
7262,-159.32423_22.10161,46.2850914001
7263,-159.32443_22.10161,46.2850914001
7264,-159.38651_22.05800,72.6228561401
7265,-159.38671_22.05800,72.6228561401
7266,-159.37657_22.09075,76.6591796875
7267,-159.37677_22.09075,76.6591796875
7268,-159.35949_22.10420,69.8470916748
7269,-159.35969_22.10420,69.8470916748
7270,-159.32407_22.09438,45.2046546936
7271,-159.32427_22.09438,45.2046546936
7272,-159.36151_22.08868,64.3517608643
7273,-159.36171_22.08868,64.3517608643
7274,-159.31993_22.08527,42.6040000916
7275,-159.32013_22.08527,42.6040000916
7276,-159.37562_22.07039,68.9691238403
7277,-159.37582_22.07039,68.9691238403
7278,-159.37592_22.06988,68.9691238403
7279,-159.37612_22.06988,68.9691238403
7280,-159.37126_22.07278,66.7995758057
7281,-159.37146_22.07278,66.7995758057
7282,-159.31852_22.09135,42.594272613499996
7283,-159.31872_22.09135,42.594272613499996
7284,-159.31822_22.09329,42.594272613499996
7285,-159.31842_22.09329,42.594272613499996
7286,-159.34601_22.10113,58.3295440674
7287,-159.34621_22.10113,58.3295440674
7288,-159.30664_22.10349,41.455619811999995
7289,-159.30684_22.10349,41.455619811999995
7290,-159.31088_22.16033,44.2202987671
7291,-159.31108_22.16033,44.2202987671
7292,-159.34132_22.18770,51.8380851746
7293,-159.34152_22.18770,51.8380851746
7294,-159.34213_22.19068,49.549648284899995
7295,-159.34233_22.19068,49.549648284899995
7296,-159.35829_22.19148,61.5938262939
7297,-159.35849_22.19148,61.5938262939
7298,-159.42359_22.21589,61.2575302124
7299,-159.42379_22.21589,61.2575302124
7300,-159.41462_22.20125,72.5249557495
7301,-159.41482_22.20125,72.5249557495
7302,-159.36266_22.06406,61.0309715271
7303,-159.36286_22.06406,61.0309715271
7304,-159.31414_22.14725,47.3447647095
7305,-159.31434_22.14725,48.813816070600005
7306,-159.31954_22.06287,42.566043853800004
7307,-159.31974_22.06287,42.566043853800004
7308,-159.37252_22.09555,75.202583313
7309,-159.37272_22.09555,75.202583313
7310,-159.31556_22.09428,42.2565803528
7311,-159.31576_22.09428,42.2565803528
7312,-159.31662_22.15012,49.935493469200004
7313,-159.31682_22.15012,49.935493469200004
7314,-159.55490_22.22386,87.2933349609
7315,-159.55510_22.22386,88.30193328859998
7316,-159.35516_22.19435,58.062862396199996
7317,-159.35536_22.19435,58.062862396199996
7318,-159.42173_22.21568,61.0769233704
7319,-159.42193_22.21568,61.0769233704
7320,-159.37286_22.05967,65.7603378296
7321,-159.37306_22.05967,65.7603378296
7322,-159.32189_22.07607,42.9592666626
7323,-159.32209_22.07607,42.9592666626
7324,-159.32352_22.08824,44.318767547600004
7325,-159.32372_22.08824,44.318767547600004
7326,-159.31444_22.08770,41.5080871582
7327,-159.31464_22.08770,41.5080871582
7328,-159.38618_22.19180,75.83313751219998
7329,-159.38638_22.19180,76.08076477049998
7330,-159.55601_22.19451,112.84065246600001
7331,-159.55621_22.19451,112.84065246600001
7332,-159.54516_22.21909,87.9488601685
7333,-159.54536_22.21909,87.9488601685
7334,-159.38051_22.06034,69.5147399902
7335,-159.38071_22.06034,69.5147399902
7336,-159.36242_22.07737,62.1110191345
7337,-159.36262_22.07737,62.1110191345
7338,-159.35957_22.06991,60.4349212646
7339,-159.35977_22.06991,60.4349212646
7340,-159.35166_22.09267,58.343914032
7341,-159.35186_22.09267,58.343914032
7342,-159.39949_22.22080,56.3937606812
7343,-159.39969_22.22080,56.3937606812
7344,-159.42880_22.20745,68.6793518066
7345,-159.42900_22.20745,69.03760528560001
7346,-159.41405_22.20896,65.7263793945
7347,-159.41425_22.20896,65.7263793945
7348,-159.33476_22.18136,49.526805877700006
7349,-159.33496_22.18136,49.526805877700006
7350,-159.37212_22.05869,64.69921875
7351,-159.37232_22.05869,64.69921875
7352,-159.36127_22.07468,60.6826324463
7353,-159.36147_22.07468,60.6826324463
7354,-159.34749_22.05854,52.426357269300006
7355,-159.34769_22.05854,52.426357269300006
7356,-159.35588_22.09484,61.976413726800004
7357,-159.35608_22.09484,61.976413726800004
7358,-159.37078_22.09684,76.69649505619999
7359,-159.37098_22.09684,76.69649505619999
7360,-159.37758_22.06153,68.3745346069
7361,-159.37778_22.06153,68.3745346069
7362,-159.37485_22.08475,72.1783370972
7363,-159.37505_22.08475,74.0581588745
7364,-159.37135_22.07231,66.7995758057
7365,-159.37155_22.07231,66.7995758057
7366,-159.38125_22.08323,76.7080535889
7367,-159.38145_22.08323,76.7080535889
7368,-159.30675_22.10391,41.455619811999995
7369,-159.30695_22.10391,41.455619811999995
7370,-159.31206_22.14994,46.8399200439
7371,-159.31226_22.14994,46.8399200439
7372,-159.31399_22.16137,44.6830673218
7373,-159.31419_22.16137,44.6830673218
7374,-159.37334_22.21246,56.2368507385
7375,-159.37354_22.21246,56.2368507385
7376,-159.55030_22.22323,85.1300201416
7377,-159.55050_22.22323,86.17420959469999
7378,-159.39087_22.21195,61.013984680200004
7379,-159.39107_22.21195,61.013984680200004
7380,-159.39097_22.21205,61.013984680200004
7381,-159.33861_22.05588,47.8625450134
7382,-159.33881_22.05588,47.8625450134
7383,-159.33871_22.05598,47.8625450134
7384,-159.66072_22.12941,60.181022643999995
7385,-159.66092_22.12941,59.091129303
7386,-159.66082_22.12951,59.0220146179
7387,-159.30949_22.16612,42.4275360107
7388,-159.30969_22.16612,42.4275360107
7389,-159.30959_22.16622,42.4275360107
7390,-159.40109_22.21482,61.166145324700004
7391,-159.40129_22.21482,61.166145324700004
7392,-159.40119_22.21492,61.166145324700004
7393,-159.54593_22.22298,83.5140991211
7394,-159.54613_22.22298,84.2783355713
7395,-159.54603_22.22308,84.2783355713
7396,-159.34282_22.09151,53.2725257874
7397,-159.34302_22.09151,53.2725257874
7398,-159.34292_22.09161,53.2725257874
7399,-159.37885_22.19548,70.181137085
7400,-159.37905_22.19548,70.181137085
7401,-159.37895_22.19558,70.181137085
7402,-159.39203_22.21035,62.5626411438
7403,-159.39223_22.21035,62.5626411438
7404,-159.39213_22.21045,62.5626411438
7405,-159.39388_22.20712,64.595993042
7406,-159.39408_22.20712,64.595993042
7407,-159.39398_22.20722,64.595993042
7408,-159.36963_22.07913,66.5964202881
7409,-159.36983_22.07913,66.5964202881
7410,-159.36973_22.07923,66.5964202881
7411,-159.37422_22.06690,67.3367919922
7412,-159.37442_22.06690,67.3367919922
7413,-159.37432_22.06700,67.3367919922
7414,-159.32405_22.09264,44.8813552856
7415,-159.32425_22.09264,44.8813552856
7416,-159.32415_22.09274,44.8813552856
7417,-159.42231_22.18663,85.79964447019998
7418,-159.42251_22.18663,85.79964447019998
7419,-159.42241_22.18673,85.79964447019998
